claim_id,complexity,handling_days,num_touches,is_fraud,fraud_type,settled_amount,was_reopened
CLM-03758,complex,8,12,False,,262.91,False
CLM-03759,medium,17,5,False,,,False
CLM-03760,simple,5,2,False,,1174.44,False
CLM-03761,simple,5,2,False,,721.35,False
CLM-03762,complex,45,12,False,,0.0,False
CLM-03763,complex,50,14,True,inflated,0.0,False
CLM-03764,complex,49,10,False,,0.0,False
CLM-03765,complex,30,8,False,,0.0,False
CLM-03766,simple,4,3,False,,,False
CLM-03767,simple,4,1,True,repeated,959.32,False
CLM-03768,simple,4,1,False,,1087.7,False
CLM-03769,complex,25,11,False,,,False
CLM-03770,medium,18,2,False,,,False
CLM-03771,simple,6,1,False,,,False
CLM-03772,simple,1,2,False,,557.44,False
CLM-03773,medium,9,8,False,,999.97,False
CLM-03774,complex,43,8,False,,,False
CLM-03775,complex,13,13,False,,2842.08,False
CLM-03776,simple,7,1,False,,1833.11,False
CLM-03777,medium,19,7,True,inflated,,False
CLM-03778,simple,5,1,False,,200.92,False
CLM-03779,medium,19,3,False,,648.72,False
CLM-03780,complex,30,12,False,,884.3,False
CLM-03781,medium,11,6,False,,,False
CLM-03782,complex,30,7,False,,1036.39,False
CLM-03783,complex,25,11,True,repeated,,False
CLM-03784,complex,38,8,False,,473.44,False
CLM-03785,simple,5,2,True,repeated,2186.6,False
CLM-03786,simple,5,2,True,phantom,550.25,False
CLM-03787,medium,10,5,False,,1294.87,False
CLM-03788,simple,9,2,False,,178.82,False
CLM-03789,simple,2,1,False,,,False
CLM-03790,simple,3,1,False,,,False
CLM-03791,medium,14,2,False,,,False
CLM-03792,medium,18,2,False,,1008.41,False
CLM-03793,complex,59,11,False,,2102.11,False
CLM-03794,simple,3,3,False,,0.0,False
CLM-03795,simple,5,3,False,,,False
CLM-03796,simple,4,1,False,,,False
CLM-03797,complex,36,12,False,,1060.77,False
CLM-03798,simple,1,1,False,,425.14,False
CLM-03799,simple,4,3,False,,32.74,False
CLM-03800,medium,11,4,False,,300.25,False
CLM-03801,simple,6,2,False,,,False
CLM-03802,medium,18,4,False,,,False
CLM-03803,simple,5,1,False,,807.15,False
CLM-03804,medium,15,2,False,,2155.21,False
CLM-03805,simple,1,2,True,repeated,111.24,False
CLM-03806,medium,28,2,True,inflated,,False
CLM-03807,complex,38,10,False,,6429.59,False
CLM-03808,medium,15,6,False,,6372.75,False
CLM-03809,medium,3,5,False,,,False
CLM-03810,complex,26,5,False,,10260.88,False
CLM-03811,simple,4,1,False,,2372.2,False
CLM-03812,complex,25,12,False,,,False
CLM-03813,simple,5,1,False,,801.84,False
CLM-03814,simple,7,2,False,,,False
CLM-03815,medium,17,6,False,,3042.91,False
CLM-03816,simple,6,2,False,,5440.71,False
CLM-03817,medium,17,5,False,,6602.08,False
CLM-03818,medium,16,6,False,,,False
CLM-03819,complex,37,8,False,,400.54,False
CLM-03820,medium,11,4,False,,,False
CLM-03821,medium,16,2,False,,17618.22,True
CLM-03822,simple,5,3,False,,1642.79,False
CLM-03823,simple,1,1,False,,2665.92,False
CLM-03824,simple,3,1,False,,995.56,False
CLM-03825,complex,24,4,False,,,False
CLM-03826,medium,19,3,False,,,False
CLM-03827,simple,2,1,False,,,False
CLM-03828,complex,18,6,False,,300.19,False
CLM-03829,simple,2,1,False,,398.39,False
CLM-03830,complex,43,10,False,,409.68,False
CLM-03831,simple,3,2,False,,49.7,False
CLM-03832,medium,8,5,False,,,False
CLM-03833,medium,17,2,False,,5745.99,False
CLM-03834,medium,10,3,False,,25023.65,False
CLM-03835,complex,50,16,True,repeated,4859.87,False
CLM-03836,medium,17,2,False,,2090.21,False
CLM-03837,medium,18,4,True,repeated,0.0,False
CLM-03838,medium,19,6,False,,0.0,False
CLM-03839,complex,32,10,True,repeated,506.75,False
CLM-03840,complex,41,9,False,,2020.51,False
CLM-03841,complex,33,13,True,inflated,3441.34,False
CLM-03842,complex,54,13,True,repeated,646.61,False
CLM-03843,complex,19,16,False,,,False
CLM-03844,complex,24,9,False,,1803.52,False
CLM-03845,medium,17,5,False,,,False
CLM-03846,simple,5,1,False,,,False
CLM-03847,simple,8,2,True,phantom,521.26,False
CLM-03848,complex,34,10,True,inflated,,False
CLM-03849,medium,20,9,True,staged,0.0,False
CLM-03850,medium,12,4,False,,,False
CLM-03851,simple,5,2,False,,,False
CLM-03852,complex,41,9,True,inflated,0.0,False
CLM-03853,simple,5,2,False,,759.78,False
CLM-03854,complex,24,11,False,,5949.73,False
CLM-03855,medium,14,5,False,,309.6,True
CLM-03856,simple,10,1,False,,,False
CLM-03857,simple,2,1,False,,144.22,False
CLM-03858,simple,6,1,False,,977.55,False
CLM-03859,medium,11,5,False,,0.0,False
CLM-03860,simple,5,1,True,inflated,,False
CLM-03861,medium,19,2,False,,1638.96,False
CLM-03862,complex,38,13,True,phantom,,False
CLM-03863,simple,5,3,False,,653.5,False
CLM-03864,simple,6,2,False,,575.46,False
CLM-03865,complex,43,9,False,,6171.42,False
CLM-03866,complex,29,11,True,repeated,,False
CLM-03867,medium,12,2,False,,1424.85,True
CLM-03868,medium,10,2,False,,7781.22,False
CLM-03869,simple,7,1,False,,271.66,True
CLM-03870,medium,20,6,False,,685.27,False
CLM-03871,simple,2,1,True,repeated,12.41,False
CLM-03872,medium,10,4,False,,793.08,False
CLM-03873,simple,3,1,False,,404.38,False
CLM-03874,medium,12,7,False,,890.6,False
CLM-03875,medium,19,5,False,,0.0,False
CLM-03876,medium,15,4,False,,2570.91,False
CLM-03877,simple,2,2,False,,,False
CLM-03878,simple,1,3,False,,356.73,False
CLM-03879,medium,8,6,False,,1469.51,False
CLM-03880,simple,3,2,False,,3808.13,False
CLM-03881,complex,15,10,False,,536.46,False
CLM-03882,simple,8,2,False,,455.25,False
CLM-03883,medium,13,6,False,,0.0,False
CLM-03884,medium,19,6,True,staged,1732.66,False
CLM-03885,medium,25,2,False,,0.0,False
CLM-03886,medium,14,7,False,,1155.32,False
CLM-03887,simple,1,1,False,,329.69,False
CLM-03888,simple,5,1,False,,,False
CLM-03889,medium,27,8,False,,1046.55,False
CLM-03890,simple,7,2,False,,934.86,False
CLM-03891,simple,8,1,True,repeated,1553.73,False
CLM-03892,medium,19,2,False,,2699.36,False
CLM-03893,simple,5,2,False,,,False
CLM-03894,medium,22,5,False,,1785.93,False
CLM-03895,medium,16,6,False,,,False
CLM-03896,medium,18,2,False,,,False
CLM-03897,medium,18,3,False,,,False
CLM-03898,medium,21,4,False,,333.33,False
CLM-03899,simple,5,1,False,,995.66,False
CLM-03900,simple,1,1,False,,0.0,False
CLM-03901,medium,9,3,False,,2225.45,False
CLM-03902,simple,2,3,True,repeated,141.88,False
CLM-03903,medium,12,7,False,,3541.31,False
CLM-03904,medium,18,5,False,,5133.26,False
CLM-03905,medium,17,8,False,,6580.54,False
CLM-03906,simple,2,1,False,,,False
CLM-03907,medium,28,5,False,,12290.38,False
CLM-03908,simple,4,1,False,,323.71,False
CLM-03909,medium,7,2,False,,,False
CLM-03910,medium,22,3,False,,,False
CLM-03911,medium,11,7,False,,87.45,False
CLM-03912,simple,4,2,True,phantom,,False
CLM-03913,complex,64,9,True,repeated,235.58,False
CLM-03914,simple,6,1,False,,8671.16,False
CLM-03915,medium,16,3,True,staged,0.0,False
CLM-03916,complex,30,6,True,repeated,5782.95,False
CLM-03917,medium,10,2,False,,0.0,False
CLM-03918,medium,23,2,False,,1125.1,False
CLM-03919,simple,3,2,True,repeated,271.8,True
CLM-03920,simple,4,2,False,,478.82,False
CLM-03921,simple,4,2,False,,177.67,True
CLM-03922,complex,27,12,True,staged,138.05,False
CLM-03923,medium,13,6,True,repeated,,False
CLM-03924,medium,12,4,True,staged,652.77,False
CLM-03925,simple,4,1,False,,,False
CLM-03926,simple,6,2,False,,1671.16,False
CLM-03927,simple,6,2,False,,344.67,False
CLM-03928,complex,30,8,True,staged,4761.03,False
CLM-03929,medium,3,5,False,,434.87,False
CLM-03930,simple,3,2,False,,188.54,False
CLM-03931,complex,27,8,False,,,False
CLM-03932,medium,14,2,True,repeated,435.06,False
CLM-03933,complex,45,12,False,,10585.41,False
CLM-03934,simple,2,3,False,,240.55,False
CLM-03935,medium,12,5,True,repeated,,False
CLM-03936,simple,5,1,False,,804.11,False
CLM-03937,simple,3,3,False,,144.12,False
CLM-03938,simple,1,3,False,,0.0,False
CLM-03939,complex,28,13,False,,0.0,False
CLM-03940,medium,14,8,False,,663.04,False
CLM-03941,complex,41,5,False,,5155.92,False
CLM-03942,complex,26,9,False,,8177.49,False
CLM-03943,simple,7,1,False,,2195.08,False
CLM-03944,complex,50,14,False,,277.39,False
CLM-03945,simple,5,3,False,,362.34,False
CLM-03946,medium,7,4,False,,10438.68,False
CLM-03947,complex,38,9,False,,16356.22,False
CLM-03948,medium,10,4,False,,15040.6,False
CLM-03949,simple,2,1,False,,1230.73,False
CLM-03950,simple,2,1,False,,,False
CLM-03951,medium,14,3,False,,762.6,False
CLM-03952,simple,2,1,False,,743.1,True
CLM-03953,complex,37,7,False,,1582.89,False
CLM-03954,complex,51,12,False,,2330.7,False
CLM-03955,complex,49,8,True,staged,8817.76,False
CLM-03956,complex,55,6,False,,1880.78,False
CLM-03957,medium,18,6,False,,,False
CLM-03958,medium,15,3,False,,,False
CLM-03959,medium,16,9,False,,,False
CLM-03960,complex,41,7,False,,0.0,False
CLM-03961,complex,61,10,True,repeated,6784.49,False
CLM-03962,complex,28,12,False,,,False
CLM-03963,simple,3,2,False,,3190.97,False
CLM-03964,complex,26,4,False,,5586.96,False
CLM-03965,medium,18,3,False,,776.47,False
CLM-03966,medium,16,6,False,,10257.12,False
CLM-03967,medium,20,4,False,,0.0,False
CLM-03968,medium,18,3,False,,2372.57,False
CLM-03969,medium,13,4,False,,4480.08,False
CLM-03970,simple,3,1,False,,186.55,False
CLM-03971,medium,20,4,False,,1696.05,False
CLM-03972,medium,16,4,False,,0.0,False
CLM-03973,simple,3,3,False,,,False
CLM-03974,medium,16,2,False,,0.0,False
CLM-03975,complex,25,11,False,,368.92,False
CLM-03976,medium,14,3,False,,576.65,False
CLM-03977,simple,5,1,False,,840.6,False
CLM-03978,simple,5,3,False,,1805.55,False
CLM-03979,simple,5,1,False,,,False
CLM-03980,medium,13,8,False,,2412.93,False
CLM-03981,simple,5,2,False,,,False
CLM-03982,medium,9,6,False,,909.5,True
CLM-03983,simple,1,1,False,,0.0,False
CLM-03984,medium,7,7,False,,13248.83,False
CLM-03985,complex,51,12,True,repeated,690.92,False
CLM-03986,complex,17,14,False,,894.53,False
CLM-03987,medium,13,2,False,,0.0,False
CLM-03988,simple,3,2,False,,74.48,False
CLM-03989,simple,6,2,False,,482.45,False
CLM-03990,complex,74,7,True,repeated,1485.99,False
CLM-03991,complex,42,10,True,staged,1087.47,False
CLM-03992,medium,12,5,False,,3983.78,False
CLM-03993,medium,10,7,False,,1290.16,False
CLM-03994,medium,8,2,False,,,False
CLM-03995,simple,4,1,True,repeated,117.83,False
CLM-03996,simple,1,1,False,,559.88,False
CLM-03997,simple,2,1,False,,,False
CLM-03998,medium,7,2,False,,0.0,False
CLM-03999,complex,35,17,True,repeated,,False
CLM-04000,medium,21,7,False,,,False
CLM-04001,medium,13,2,False,,3130.0,False
CLM-04002,medium,12,4,False,,14956.86,False
CLM-04003,simple,2,1,False,,2329.91,False
CLM-04004,simple,4,2,False,,640.1,False
CLM-04005,medium,12,5,False,,831.72,False
CLM-04006,medium,11,6,False,,1333.36,False
CLM-04007,complex,27,13,False,,0.0,False
CLM-04008,simple,5,2,True,repeated,670.41,True
CLM-04009,medium,8,5,False,,1443.87,False
CLM-04010,complex,37,12,False,,2528.65,False
CLM-04011,medium,11,3,False,,5013.91,False
CLM-04012,simple,6,2,False,,1294.11,False
CLM-04013,simple,7,2,False,,248.57,False
CLM-04014,simple,7,1,False,,971.97,False
CLM-04015,medium,12,5,False,,0.0,False
CLM-04016,medium,11,5,True,inflated,,False
CLM-04017,complex,37,5,False,,3300.05,False
CLM-04018,simple,5,1,False,,0.0,False
CLM-04019,simple,2,1,True,phantom,495.72,False
CLM-04020,simple,3,3,False,,,False
CLM-04021,medium,5,4,False,,935.92,False
CLM-04022,medium,14,6,False,,,False
CLM-04023,complex,56,9,True,phantom,6571.26,False
CLM-04024,simple,5,1,False,,,False
CLM-04025,complex,29,9,False,,1046.17,False
CLM-04026,simple,5,3,False,,794.42,False
CLM-04027,medium,18,3,False,,2284.39,False
CLM-04028,medium,29,7,False,,0.0,False
CLM-04029,medium,19,4,False,,1025.1,False
CLM-04030,simple,4,2,False,,209.27,False
CLM-04031,medium,15,7,True,repeated,4929.98,True
CLM-04032,simple,4,1,False,,3906.09,True
CLM-04033,complex,21,10,True,repeated,2030.14,False
CLM-04034,complex,35,5,False,,7033.88,False
CLM-04035,simple,6,1,True,repeated,328.83,False
CLM-04036,simple,6,2,False,,,False
CLM-04037,simple,6,2,False,,,False
CLM-04038,complex,55,14,False,,,False
CLM-04039,complex,40,7,True,inflated,7911.74,False
CLM-04040,simple,3,1,True,inflated,,False
CLM-04041,simple,4,2,False,,,False
CLM-04042,simple,5,1,True,phantom,,False
CLM-04043,simple,5,1,False,,,False
CLM-04044,simple,3,2,False,,,False
CLM-04045,medium,16,6,False,,727.75,False
CLM-04046,simple,5,3,False,,1233.08,False
CLM-04047,simple,6,2,False,,533.72,False
CLM-04048,complex,26,12,True,phantom,0.0,False
CLM-04049,medium,12,4,False,,945.19,False
CLM-04050,medium,14,7,False,,264.07,False
CLM-04051,complex,36,9,False,,2105.6,False
CLM-04052,medium,10,4,False,,2414.86,False
CLM-04053,complex,34,4,False,,,False
CLM-04054,simple,5,1,True,repeated,,False
CLM-04055,simple,4,1,False,,161.65,False
CLM-04056,simple,4,1,False,,,False
CLM-04057,complex,46,9,False,,5493.89,False
CLM-04058,simple,1,1,True,repeated,,False
CLM-04059,medium,17,2,False,,19659.96,False
CLM-04060,medium,14,5,False,,0.0,False
CLM-04061,medium,15,7,False,,781.37,True
CLM-04062,simple,4,1,False,,,False
CLM-04063,simple,7,2,False,,,False
CLM-04064,simple,7,1,False,,732.68,True
CLM-04065,medium,12,5,False,,1658.2,False
CLM-04066,simple,6,1,False,,0.0,False
CLM-04067,simple,5,1,False,,,False
CLM-04068,simple,8,2,False,,0.0,False
CLM-04069,simple,4,1,False,,3155.71,False
CLM-04070,simple,8,1,False,,,False
CLM-04071,medium,11,4,False,,3265.85,True
CLM-04072,medium,14,2,False,,65.79,True
CLM-04073,complex,64,11,False,,2331.96,False
CLM-04074,simple,2,4,False,,9697.24,False
CLM-04075,medium,9,6,False,,1443.18,False
CLM-04076,complex,32,7,True,repeated,1123.01,False
CLM-04077,simple,3,2,False,,560.72,False
CLM-04078,medium,22,8,False,,606.29,False
CLM-04079,medium,14,3,False,,2169.7,False
CLM-04080,simple,4,2,False,,0.0,False
CLM-04081,complex,35,7,False,,0.0,False
CLM-04082,medium,30,5,False,,0.0,False
CLM-04083,complex,31,9,False,,0.0,False
CLM-04084,complex,49,11,False,,601.72,False
CLM-04085,medium,17,2,True,repeated,5896.74,False
CLM-04086,medium,14,5,False,,,False
CLM-04087,complex,36,8,False,,,False
CLM-04088,medium,17,4,False,,,False
CLM-04089,medium,16,5,False,,,False
CLM-04090,simple,3,1,False,,760.68,False
CLM-04091,simple,2,2,False,,297.15,False
CLM-04092,medium,16,3,False,,13789.67,False
CLM-04093,simple,9,2,False,,1561.29,False
CLM-04094,complex,37,11,True,phantom,,False
CLM-04095,complex,22,9,False,,1507.64,False
CLM-04096,medium,13,4,False,,3932.04,False
CLM-04097,complex,23,10,False,,0.0,False
CLM-04098,simple,7,2,False,,840.55,False
CLM-04099,simple,5,1,False,,486.62,False
CLM-04100,simple,5,2,False,,,False
CLM-04101,complex,34,9,True,repeated,,False
CLM-04102,medium,20,3,False,,535.97,False
CLM-04103,medium,9,4,True,repeated,2536.13,False
CLM-04104,complex,35,10,False,,167.1,False
CLM-04105,medium,11,5,False,,477.13,False
CLM-04106,medium,13,7,False,,0.0,False
CLM-04107,medium,18,5,False,,,False
CLM-04108,simple,4,2,False,,,False
CLM-04109,complex,48,9,False,,5210.95,False
CLM-04110,medium,14,4,False,,797.43,False
CLM-04111,medium,10,2,False,,25343.15,False
CLM-04112,complex,14,11,False,,,False
CLM-04113,complex,48,13,False,,965.02,False
CLM-04114,medium,11,3,True,repeated,8859.66,False
CLM-04115,simple,5,1,False,,,False
CLM-04116,medium,10,2,False,,204.24,False
CLM-04117,simple,5,1,False,,1219.57,False
CLM-04118,simple,5,2,False,,79.16,False
CLM-04119,simple,6,3,False,,,False
CLM-04120,simple,6,1,False,,77.74,False
CLM-04121,complex,19,10,False,,941.46,False
CLM-04122,simple,5,3,False,,0.0,False
CLM-04123,complex,28,4,True,repeated,11686.38,False
CLM-04124,complex,48,13,False,,6939.21,False
CLM-04125,medium,12,5,False,,,False
CLM-04126,complex,28,4,False,,,False
CLM-04127,medium,12,4,False,,2652.43,False
CLM-04128,medium,20,7,False,,643.11,False
CLM-04129,simple,4,1,False,,1325.94,False
CLM-04130,simple,4,1,False,,4580.85,False
CLM-04131,medium,19,5,False,,,False
CLM-04132,complex,23,9,False,,,False
CLM-04133,simple,2,2,False,,0.0,False
CLM-04134,medium,13,7,True,phantom,,False
CLM-04135,complex,64,14,False,,1165.96,False
CLM-04136,simple,3,1,False,,0.0,False
CLM-04137,medium,14,5,False,,1190.93,False
CLM-04138,medium,13,5,False,,,False
CLM-04139,complex,16,10,True,staged,3331.09,False
CLM-04140,medium,24,8,True,repeated,635.07,False
CLM-04141,medium,9,3,False,,0.0,False
CLM-04142,complex,39,10,True,staged,,False
CLM-04143,complex,43,11,True,staged,1379.52,True
CLM-04144,complex,34,6,False,,3118.81,False
CLM-04145,medium,11,5,False,,1181.99,False
CLM-04146,medium,14,2,False,,,False
CLM-04147,simple,4,1,False,,1007.83,False
CLM-04148,simple,4,2,False,,,False
CLM-04149,medium,15,4,False,,702.35,False
CLM-04150,medium,9,5,False,,913.22,False
CLM-04151,simple,2,2,False,,1281.52,True
CLM-04152,simple,6,1,False,,394.44,False
CLM-04153,medium,4,6,True,repeated,0.0,False
CLM-04154,simple,4,2,False,,169.13,False
CLM-04155,simple,3,1,False,,,False
CLM-04156,medium,15,6,False,,,False
CLM-04157,medium,15,3,False,,1371.11,False
CLM-04158,complex,55,15,False,,,False
CLM-04159,simple,5,1,False,,0.0,False
CLM-04160,simple,9,1,False,,243.29,False
CLM-04161,simple,5,2,False,,756.62,False
CLM-04162,simple,6,1,False,,,False
CLM-04163,medium,12,4,False,,716.03,False
CLM-04164,complex,50,9,False,,5556.56,False
CLM-04165,complex,7,14,True,repeated,0.0,False
CLM-04166,simple,4,1,False,,149.3,False
CLM-04167,simple,6,2,False,,184.58,False
CLM-04168,complex,35,16,True,repeated,638.11,False
CLM-04169,medium,18,5,False,,5054.85,False
CLM-04170,simple,1,1,False,,823.52,False
CLM-04171,medium,10,6,True,phantom,1141.75,False
CLM-04172,medium,16,2,False,,1834.82,False
CLM-04173,simple,3,2,False,,,False
CLM-04174,medium,12,5,False,,1241.73,False
CLM-04175,simple,5,3,False,,681.42,True
CLM-04176,medium,18,2,False,,,False
CLM-04177,simple,7,4,False,,,False
CLM-04178,medium,17,5,False,,0.0,False
CLM-04179,medium,14,4,False,,,False
CLM-04180,medium,16,5,False,,1963.19,False
CLM-04181,simple,6,4,False,,0.0,False
CLM-04182,medium,13,3,True,repeated,6408.3,False
CLM-04183,medium,15,5,False,,771.41,False
CLM-04184,simple,2,3,False,,5665.38,False
CLM-04185,simple,5,1,True,repeated,0.0,False
CLM-04186,medium,23,4,False,,1537.89,False
CLM-04187,complex,43,12,False,,2072.99,False
CLM-04188,simple,4,2,False,,717.72,False
CLM-04189,simple,4,2,True,repeated,,False
CLM-04190,complex,31,5,False,,,False
CLM-04191,complex,42,16,False,,2408.97,False
CLM-04192,complex,22,7,True,repeated,983.05,False
CLM-04193,complex,45,7,True,phantom,,False
CLM-04194,medium,15,8,False,,,False
CLM-04195,simple,4,1,False,,15384.74,False
CLM-04196,medium,6,7,False,,1005.64,True
CLM-04197,medium,10,5,False,,1311.38,False
CLM-04198,complex,42,12,True,repeated,482.78,False
CLM-04199,medium,14,6,False,,3830.03,True
CLM-04200,complex,37,7,False,,,False
CLM-04201,medium,12,6,False,,,False
CLM-04202,medium,4,5,False,,13690.88,False
CLM-04203,medium,21,5,False,,989.96,False
CLM-04204,simple,5,2,False,,146.62,False
CLM-04205,medium,20,2,False,,0.0,False
CLM-04206,complex,51,13,False,,8416.06,False
CLM-04207,simple,9,2,False,,884.75,False
CLM-04208,medium,14,7,False,,0.0,False
CLM-04209,simple,8,1,False,,1909.2,False
CLM-04210,complex,19,13,False,,1961.7,False
CLM-04211,complex,57,4,False,,2351.63,False
CLM-04212,simple,5,2,False,,,False
CLM-04213,simple,5,1,False,,,False
CLM-04214,medium,11,4,False,,2780.47,False
CLM-04215,simple,5,2,False,,,False
CLM-04216,medium,16,4,False,,0.0,False
CLM-04217,complex,20,6,True,staged,1967.63,True
CLM-04218,complex,18,5,False,,,False
CLM-04219,medium,12,3,False,,2311.45,False
CLM-04220,complex,41,9,False,,,False
CLM-04221,simple,5,1,False,,1767.51,True
CLM-04222,complex,35,8,True,staged,11095.61,False
CLM-04223,medium,12,8,True,inflated,1112.59,False
CLM-04224,medium,14,4,False,,,False
CLM-04225,medium,17,3,False,,1633.67,True
CLM-04226,simple,6,1,False,,296.09,False
CLM-04227,simple,3,2,False,,682.9,False
CLM-04228,simple,3,1,False,,,False
CLM-04229,simple,3,2,False,,,False
CLM-04230,simple,3,1,True,phantom,528.05,False
CLM-04231,simple,5,2,False,,518.57,False
CLM-04232,complex,46,10,False,,,False
CLM-04233,complex,30,11,True,repeated,0.0,False
CLM-04234,simple,2,1,False,,,False
CLM-04235,complex,7,13,True,repeated,4362.96,False
CLM-04236,medium,12,2,False,,8164.29,False
CLM-04237,medium,11,2,False,,3414.07,False
CLM-04238,medium,15,3,False,,,False
CLM-04239,complex,11,5,True,inflated,,False
CLM-04240,complex,26,14,True,repeated,457.01,False
CLM-04241,complex,35,11,True,phantom,11902.81,False
CLM-04242,simple,5,1,False,,1767.93,False
CLM-04243,medium,11,5,False,,,False
CLM-04244,simple,3,1,False,,346.66,False
CLM-04245,simple,5,2,False,,0.0,False
CLM-04246,complex,39,10,False,,1685.44,False
CLM-04247,simple,7,2,True,inflated,,False
CLM-04248,simple,5,1,True,repeated,,False
CLM-04249,medium,14,4,False,,,False
CLM-04250,medium,16,5,True,repeated,6604.08,False
CLM-04251,medium,12,6,True,repeated,0.0,False
CLM-04252,medium,16,4,True,repeated,1543.0,False
CLM-04253,complex,23,9,True,repeated,247.66,False
CLM-04254,simple,1,3,False,,380.02,False
CLM-04255,complex,34,12,False,,1067.27,False
CLM-04256,complex,29,15,True,staged,317.62,False
CLM-04257,complex,32,16,True,phantom,25777.55,False
CLM-04258,medium,25,6,False,,10347.78,False
CLM-04259,simple,2,2,False,,276.79,False
CLM-04260,simple,4,2,False,,,False
CLM-04261,complex,35,12,False,,9120.91,False
CLM-04262,simple,5,1,False,,203.51,True
CLM-04263,simple,10,2,False,,0.0,False
CLM-04264,simple,5,2,False,,7129.28,False
CLM-04265,complex,13,11,True,phantom,8235.64,False
CLM-04266,simple,5,2,False,,,False
CLM-04267,complex,49,11,False,,5514.67,False
CLM-04268,simple,9,2,True,repeated,1039.05,False
CLM-04269,medium,9,4,False,,,False
CLM-04270,medium,19,2,False,,,False
CLM-04271,simple,5,1,False,,1742.63,False
CLM-04272,complex,28,10,False,,1242.09,False
CLM-04273,medium,14,8,False,,,False
CLM-04274,simple,4,2,False,,647.55,False
CLM-04275,simple,6,1,False,,756.47,False
CLM-04276,medium,9,3,False,,5602.08,False
CLM-04277,simple,4,2,False,,1011.39,False
CLM-04278,medium,17,6,False,,0.0,False
CLM-04279,medium,12,5,False,,0.0,False
CLM-04280,simple,4,2,False,,931.71,False
CLM-04281,medium,18,4,False,,2694.71,True
CLM-04282,medium,16,3,True,inflated,1063.46,False
CLM-04283,simple,5,2,False,,,False
CLM-04284,complex,7,10,False,,794.37,False
CLM-04285,medium,11,7,True,repeated,,False
CLM-04286,medium,17,2,False,,,False
CLM-04287,simple,6,1,True,repeated,0.0,False
CLM-04288,simple,7,2,True,repeated,410.32,False
CLM-04289,simple,2,1,False,,3778.99,False
CLM-04290,complex,14,10,False,,4805.87,False
CLM-04291,medium,20,6,True,repeated,0.0,False
CLM-04292,complex,35,10,False,,0.0,False
CLM-04293,medium,10,4,False,,,False
CLM-04294,simple,5,1,False,,985.03,False
CLM-04295,simple,7,1,False,,3100.02,False
CLM-04296,complex,47,12,False,,3055.42,False
CLM-04297,medium,9,2,False,,6682.61,False
CLM-04298,simple,4,1,False,,1818.54,False
CLM-04299,medium,16,5,False,,,False
CLM-04300,medium,26,4,False,,1415.96,False
CLM-04301,simple,6,1,False,,,False
CLM-04302,medium,16,3,False,,450.48,False
CLM-04303,medium,8,6,True,repeated,1698.45,False
CLM-04304,simple,3,4,False,,,False
CLM-04305,simple,4,2,False,,,False
CLM-04306,simple,1,3,False,,,False
CLM-04307,medium,17,3,False,,1048.16,False
CLM-04308,medium,15,3,False,,,False
CLM-04309,medium,17,5,False,,10109.63,False
CLM-04310,simple,5,3,False,,487.21,False
CLM-04311,complex,25,11,False,,,False
CLM-04312,simple,1,1,False,,2770.42,False
CLM-04313,medium,7,4,False,,8273.43,False
CLM-04314,complex,33,10,False,,,False
CLM-04315,simple,2,1,False,,722.77,False
CLM-04316,medium,24,5,False,,466.32,False
CLM-04317,complex,33,14,False,,,False
CLM-04318,complex,51,5,False,,4699.36,False
CLM-04319,simple,2,3,False,,0.0,False
CLM-04320,complex,61,9,False,,469.9,False
CLM-04321,medium,17,6,False,,,False
CLM-04322,medium,15,2,False,,442.39,False
CLM-04323,medium,3,7,False,,540.02,False
CLM-04324,simple,4,2,False,,4307.36,False
CLM-04325,medium,22,2,False,,842.92,False
CLM-04326,complex,43,6,False,,203.32,False
CLM-04327,complex,31,9,True,repeated,271.68,False
CLM-04328,medium,10,8,False,,4339.31,False
CLM-04329,simple,7,1,False,,,False
CLM-04330,medium,17,3,False,,4593.63,False
CLM-04331,complex,25,8,False,,,False
CLM-04332,complex,25,13,False,,,False
CLM-04333,complex,66,11,True,repeated,,False
CLM-04334,simple,1,1,False,,1281.52,False
CLM-04335,simple,2,1,True,inflated,,False
CLM-04336,simple,5,1,False,,138.86,False
CLM-04337,medium,17,3,True,repeated,0.0,False
CLM-04338,medium,22,8,False,,776.19,False
CLM-04339,simple,3,2,False,,2698.56,False
CLM-04340,medium,22,6,False,,1474.12,False
CLM-04341,simple,6,2,False,,,False
CLM-04342,simple,4,2,False,,573.13,False
CLM-04343,complex,32,9,False,,,False
CLM-04344,complex,34,5,False,,,False
CLM-04345,complex,35,7,True,inflated,153.51,False
CLM-04346,medium,15,5,False,,988.45,False
CLM-04347,simple,8,1,False,,340.76,False
CLM-04348,simple,6,2,False,,7583.87,False
CLM-04349,complex,27,12,False,,,False
CLM-04350,medium,17,5,False,,3934.93,False
CLM-04351,medium,8,3,True,repeated,718.97,False
CLM-04352,simple,7,1,True,repeated,390.33,False
CLM-04353,simple,9,2,False,,,False
CLM-04354,simple,5,2,False,,,False
CLM-04355,medium,15,4,False,,3078.84,False
CLM-04356,simple,3,1,False,,0.0,False
CLM-04357,medium,21,4,False,,,False
CLM-04358,medium,22,3,False,,8527.59,True
CLM-04359,complex,34,13,False,,930.42,False
CLM-04360,medium,21,3,False,,2632.96,False
CLM-04361,medium,3,4,False,,11439.68,False
CLM-04362,simple,6,2,True,repeated,277.83,False
